id,Target,Stance
1.27764E+18,stay_at_home_orders,NONE
1.27764E+18,stay_at_home_orders,NONE
1.27767E+18,stay_at_home_orders,FAVOR
1.27767E+18,stay_at_home_orders,NONE
1.2777E+18,stay_at_home_orders,NONE
1.27774E+18,stay_at_home_orders,NONE
1.27776E+18,stay_at_home_orders,NONE
1.27777E+18,stay_at_home_orders,AGAINST
1.27779E+18,stay_at_home_orders,AGAINST
1.2778E+18,stay_at_home_orders,FAVOR
1.27781E+18,stay_at_home_orders,AGAINST
1.27789E+18,stay_at_home_orders,NONE
1.27799E+18,stay_at_home_orders,AGAINST
1.27799E+18,stay_at_home_orders,NONE
1.27799E+18,stay_at_home_orders,NONE
1.27799E+18,stay_at_home_orders,NONE
1.27799E+18,stay_at_home_orders,NONE
1.27799E+18,stay_at_home_orders,NONE
1.278E+18,stay_at_home_orders,NONE
1.278E+18,stay_at_home_orders,NONE
1.27801E+18,stay_at_home_orders,NONE
1.27805E+18,stay_at_home_orders,AGAINST
1.27806E+18,stay_at_home_orders,AGAINST
1.27807E+18,stay_at_home_orders,AGAINST
1.27807E+18,stay_at_home_orders,AGAINST
1.27808E+18,stay_at_home_orders,AGAINST
1.27809E+18,stay_at_home_orders,AGAINST
1.27817E+18,stay_at_home_orders,NONE
1.27819E+18,stay_at_home_orders,NONE
1.2782E+18,stay_at_home_orders,NONE
1.2782E+18,stay_at_home_orders,AGAINST
1.27823E+18,stay_at_home_orders,AGAINST
1.27826E+18,stay_at_home_orders,AGAINST
1.2783E+18,stay_at_home_orders,AGAINST
1.27831E+18,stay_at_home_orders,FAVOR
1.27832E+18,stay_at_home_orders,NONE
1.27833E+18,stay_at_home_orders,NONE
1.27833E+18,stay_at_home_orders,NONE
1.27833E+18,stay_at_home_orders,NONE
1.27834E+18,stay_at_home_orders,NONE
1.27835E+18,stay_at_home_orders,NONE
1.27835E+18,stay_at_home_orders,NONE
1.27835E+18,stay_at_home_orders,NONE
1.27836E+18,stay_at_home_orders,NONE
1.27836E+18,stay_at_home_orders,NONE
1.27836E+18,stay_at_home_orders,NONE
1.27836E+18,stay_at_home_orders,NONE
1.27846E+18,stay_at_home_orders,AGAINST
1.27846E+18,stay_at_home_orders,NONE
1.27854E+18,stay_at_home_orders,FAVOR
1.27859E+18,stay_at_home_orders,AGAINST
1.2786E+18,stay_at_home_orders,NONE
1.2786E+18,stay_at_home_orders,NONE
1.28017E+18,stay_at_home_orders,FAVOR
1.28019E+18,stay_at_home_orders,AGAINST
1.28019E+18,stay_at_home_orders,NONE
1.28026E+18,stay_at_home_orders,NONE
1.28033E+18,stay_at_home_orders,NONE
1.28044E+18,stay_at_home_orders,NONE
1.28048E+18,stay_at_home_orders,FAVOR
1.28051E+18,stay_at_home_orders,FAVOR
1.28052E+18,stay_at_home_orders,NONE
1.28053E+18,stay_at_home_orders,NONE
1.28053E+18,stay_at_home_orders,NONE
1.28053E+18,stay_at_home_orders,NONE
1.28053E+18,stay_at_home_orders,NONE
1.28054E+18,stay_at_home_orders,NONE
1.28054E+18,stay_at_home_orders,NONE
1.28054E+18,stay_at_home_orders,NONE
1.28055E+18,stay_at_home_orders,FAVOR
1.28056E+18,stay_at_home_orders,NONE
1.2806E+18,stay_at_home_orders,NONE
1.28062E+18,stay_at_home_orders,NONE
1.28068E+18,stay_at_home_orders,NONE
1.28068E+18,stay_at_home_orders,NONE
1.28071E+18,stay_at_home_orders,NONE
1.28077E+18,stay_at_home_orders,NONE
1.28078E+18,stay_at_home_orders,NONE
1.28079E+18,stay_at_home_orders,AGAINST
1.28081E+18,stay_at_home_orders,FAVOR
1.28081E+18,stay_at_home_orders,AGAINST
1.28083E+18,stay_at_home_orders,NONE
1.28086E+18,stay_at_home_orders,NONE
1.28086E+18,stay_at_home_orders,NONE
1.28086E+18,stay_at_home_orders,NONE
1.28087E+18,stay_at_home_orders,NONE
1.28087E+18,stay_at_home_orders,NONE
1.28088E+18,stay_at_home_orders,NONE
1.28088E+18,stay_at_home_orders,NONE
1.28088E+18,stay_at_home_orders,NONE
1.28089E+18,stay_at_home_orders,NONE
1.28089E+18,stay_at_home_orders,NONE
1.28089E+18,stay_at_home_orders,NONE
1.2809E+18,stay_at_home_orders,NONE
1.2809E+18,stay_at_home_orders,NONE
1.2809E+18,stay_at_home_orders,NONE
1.2809E+18,stay_at_home_orders,NONE
1.28098E+18,stay_at_home_orders,NONE
1.28104E+18,stay_at_home_orders,FAVOR
1.28105E+18,stay_at_home_orders,NONE
1.28107E+18,stay_at_home_orders,FAVOR
1.28107E+18,stay_at_home_orders,FAVOR
1.28109E+18,stay_at_home_orders,NONE
1.28116E+18,stay_at_home_orders,NONE
1.28122E+18,stay_at_home_orders,NONE
1.28134E+18,stay_at_home_orders,AGAINST
1.28134E+18,stay_at_home_orders,NONE
1.28134E+18,stay_at_home_orders,AGAINST
1.28134E+18,stay_at_home_orders,NONE
1.28135E+18,stay_at_home_orders,FAVOR
1.28136E+18,stay_at_home_orders,FAVOR
1.28141E+18,stay_at_home_orders,NONE
1.28142E+18,stay_at_home_orders,NONE
1.28144E+18,stay_at_home_orders,NONE
1.28145E+18,stay_at_home_orders,FAVOR
1.28147E+18,stay_at_home_orders,AGAINST
1.28152E+18,stay_at_home_orders,AGAINST
1.28153E+18,stay_at_home_orders,NONE
1.28154E+18,stay_at_home_orders,NONE
1.28154E+18,stay_at_home_orders,AGAINST
1.28166E+18,stay_at_home_orders,NONE
1.28168E+18,stay_at_home_orders,NONE
1.28169E+18,stay_at_home_orders,AGAINST
1.2817E+18,stay_at_home_orders,FAVOR
1.28174E+18,stay_at_home_orders,AGAINST
1.28181E+18,stay_at_home_orders,NONE
1.28186E+18,stay_at_home_orders,FAVOR
1.28188E+18,stay_at_home_orders,NONE
1.28192E+18,stay_at_home_orders,NONE
1.28192E+18,stay_at_home_orders,NONE
1.28193E+18,stay_at_home_orders,NONE
1.28193E+18,stay_at_home_orders,NONE
1.28193E+18,stay_at_home_orders,NONE
1.28193E+18,stay_at_home_orders,NONE
1.28193E+18,stay_at_home_orders,NONE
1.28193E+18,stay_at_home_orders,NONE
1.28193E+18,stay_at_home_orders,NONE
1.28193E+18,stay_at_home_orders,NONE
1.28193E+18,stay_at_home_orders,NONE
1.28194E+18,stay_at_home_orders,NONE
1.28194E+18,stay_at_home_orders,NONE
1.28194E+18,stay_at_home_orders,NONE
1.28194E+18,stay_at_home_orders,NONE
1.28194E+18,stay_at_home_orders,NONE
1.28195E+18,stay_at_home_orders,NONE
1.28195E+18,stay_at_home_orders,NONE
1.28195E+18,stay_at_home_orders,NONE
1.28195E+18,stay_at_home_orders,NONE
1.28196E+18,stay_at_home_orders,NONE
1.28196E+18,stay_at_home_orders,NONE
1.28196E+18,stay_at_home_orders,NONE
1.28196E+18,stay_at_home_orders,NONE
1.28196E+18,stay_at_home_orders,NONE
1.28196E+18,stay_at_home_orders,NONE
1.28196E+18,stay_at_home_orders,NONE
1.28196E+18,stay_at_home_orders,NONE
1.28196E+18,stay_at_home_orders,NONE
1.28197E+18,stay_at_home_orders,NONE
1.28197E+18,stay_at_home_orders,NONE
1.28202E+18,stay_at_home_orders,FAVOR
1.28202E+18,stay_at_home_orders,FAVOR
1.28202E+18,stay_at_home_orders,NONE
1.28203E+18,stay_at_home_orders,FAVOR
1.28205E+18,stay_at_home_orders,AGAINST
1.28205E+18,stay_at_home_orders,NONE
1.28207E+18,stay_at_home_orders,FAVOR
1.2821E+18,stay_at_home_orders,NONE
1.2821E+18,stay_at_home_orders,NONE
1.2821E+18,stay_at_home_orders,NONE
1.28211E+18,stay_at_home_orders,NONE
1.28211E+18,stay_at_home_orders,NONE
1.28211E+18,stay_at_home_orders,NONE
1.28211E+18,stay_at_home_orders,NONE
1.28211E+18,stay_at_home_orders,NONE
1.28211E+18,stay_at_home_orders,NONE
1.28213E+18,stay_at_home_orders,NONE
1.28213E+18,stay_at_home_orders,FAVOR
1.28213E+18,stay_at_home_orders,NONE
1.28214E+18,stay_at_home_orders,NONE
1.28214E+18,stay_at_home_orders,NONE
1.28214E+18,stay_at_home_orders,NONE
1.28218E+18,stay_at_home_orders,NONE
1.28219E+18,stay_at_home_orders,AGAINST
1.28219E+18,stay_at_home_orders,NONE
1.2822E+18,stay_at_home_orders,NONE
1.28221E+18,stay_at_home_orders,FAVOR
1.28222E+18,stay_at_home_orders,AGAINST
1.28223E+18,stay_at_home_orders,NONE
1.28225E+18,stay_at_home_orders,AGAINST
1.28227E+18,stay_at_home_orders,FAVOR
1.28228E+18,stay_at_home_orders,FAVOR
1.28231E+18,stay_at_home_orders,FAVOR
1.28235E+18,stay_at_home_orders,AGAINST
1.28235E+18,stay_at_home_orders,FAVOR
1.28237E+18,stay_at_home_orders,NONE
1.28238E+18,stay_at_home_orders,NONE
1.28238E+18,stay_at_home_orders,FAVOR
1.28239E+18,stay_at_home_orders,AGAINST
1.28241E+18,stay_at_home_orders,NONE
1.28244E+18,stay_at_home_orders,NONE
1.28245E+18,stay_at_home_orders,AGAINST
1.28245E+18,stay_at_home_orders,NONE
1.28252E+18,stay_at_home_orders,NONE
1.28253E+18,stay_at_home_orders,AGAINST
1.28254E+18,stay_at_home_orders,NONE
1.28256E+18,stay_at_home_orders,NONE
1.28258E+18,stay_at_home_orders,FAVOR
1.28266E+18,stay_at_home_orders,NONE
1.28268E+18,stay_at_home_orders,NONE
1.2827E+18,stay_at_home_orders,NONE
1.2827E+18,stay_at_home_orders,NONE
1.2827E+18,stay_at_home_orders,NONE
1.2827E+18,stay_at_home_orders,NONE
1.28272E+18,stay_at_home_orders,NONE
1.28272E+18,stay_at_home_orders,NONE
1.28272E+18,stay_at_home_orders,FAVOR
1.28276E+18,stay_at_home_orders,FAVOR
1.2828E+18,stay_at_home_orders,NONE
1.2828E+18,stay_at_home_orders,AGAINST
1.28285E+18,stay_at_home_orders,NONE
1.28286E+18,stay_at_home_orders,FAVOR
1.28289E+18,stay_at_home_orders,AGAINST
1.28289E+18,stay_at_home_orders,NONE
1.28289E+18,stay_at_home_orders,AGAINST
1.2829E+18,stay_at_home_orders,AGAINST
1.28295E+18,stay_at_home_orders,NONE
1.28303E+18,stay_at_home_orders,NONE
1.28303E+18,stay_at_home_orders,NONE
1.28306E+18,stay_at_home_orders,NONE
1.28306E+18,stay_at_home_orders,NONE
1.28306E+18,stay_at_home_orders,NONE
1.28306E+18,stay_at_home_orders,NONE
1.28306E+18,stay_at_home_orders,NONE
1.28307E+18,stay_at_home_orders,AGAINST
1.28307E+18,stay_at_home_orders,NONE
1.28307E+18,stay_at_home_orders,NONE
1.28307E+18,stay_at_home_orders,NONE
1.28308E+18,stay_at_home_orders,NONE
1.2831E+18,stay_at_home_orders,FAVOR
1.28311E+18,stay_at_home_orders,AGAINST
1.28312E+18,stay_at_home_orders,AGAINST
1.28318E+18,stay_at_home_orders,AGAINST
1.28319E+18,stay_at_home_orders,NONE
1.28327E+18,stay_at_home_orders,NONE
1.28333E+18,stay_at_home_orders,AGAINST
1.28333E+18,stay_at_home_orders,NONE
1.28335E+18,stay_at_home_orders,NONE
1.28336E+18,stay_at_home_orders,AGAINST
1.28336E+18,stay_at_home_orders,NONE
1.28337E+18,stay_at_home_orders,NONE
1.28337E+18,stay_at_home_orders,NONE
1.28337E+18,stay_at_home_orders,NONE
1.28339E+18,stay_at_home_orders,NONE
1.28339E+18,stay_at_home_orders,NONE
1.2834E+18,stay_at_home_orders,NONE
1.2834E+18,stay_at_home_orders,NONE
1.28341E+18,stay_at_home_orders,AGAINST
1.28341E+18,stay_at_home_orders,NONE
1.28341E+18,stay_at_home_orders,FAVOR
1.28342E+18,stay_at_home_orders,NONE
1.28342E+18,stay_at_home_orders,NONE
1.28342E+18,stay_at_home_orders,NONE
1.28342E+18,stay_at_home_orders,AGAINST
1.28342E+18,stay_at_home_orders,NONE
1.28342E+18,stay_at_home_orders,NONE
1.28343E+18,stay_at_home_orders,NONE
1.28343E+18,stay_at_home_orders,NONE
1.28344E+18,stay_at_home_orders,NONE
1.28344E+18,stay_at_home_orders,NONE
1.28346E+18,stay_at_home_orders,FAVOR
1.28346E+18,stay_at_home_orders,AGAINST
1.28347E+18,stay_at_home_orders,NONE
1.28347E+18,stay_at_home_orders,NONE
1.28348E+18,stay_at_home_orders,NONE
1.28348E+18,stay_at_home_orders,AGAINST
1.28351E+18,stay_at_home_orders,AGAINST
1.28354E+18,stay_at_home_orders,AGAINST
1.28354E+18,stay_at_home_orders,NONE
1.28354E+18,stay_at_home_orders,AGAINST
1.28357E+18,stay_at_home_orders,NONE
1.28357E+18,stay_at_home_orders,FAVOR
1.28359E+18,stay_at_home_orders,FAVOR
1.28364E+18,stay_at_home_orders,FAVOR
1.28365E+18,stay_at_home_orders,NONE
1.28368E+18,stay_at_home_orders,NONE
1.2837E+18,stay_at_home_orders,AGAINST
1.2837E+18,stay_at_home_orders,AGAINST
1.28371E+18,stay_at_home_orders,AGAINST
1.28391E+18,stay_at_home_orders,NONE
1.28394E+18,stay_at_home_orders,NONE
1.28396E+18,stay_at_home_orders,FAVOR
1.28398E+18,stay_at_home_orders,FAVOR
1.28403E+18,stay_at_home_orders,FAVOR
1.28409E+18,stay_at_home_orders,AGAINST
1.28411E+18,stay_at_home_orders,AGAINST
1.28414E+18,stay_at_home_orders,NONE
1.28416E+18,stay_at_home_orders,FAVOR
1.28422E+18,stay_at_home_orders,FAVOR
1.28423E+18,stay_at_home_orders,AGAINST
1.28432E+18,stay_at_home_orders,NONE
1.28437E+18,stay_at_home_orders,NONE
1.28439E+18,stay_at_home_orders,NONE
1.2844E+18,stay_at_home_orders,NONE
1.28441E+18,stay_at_home_orders,AGAINST
1.28441E+18,stay_at_home_orders,AGAINST
1.28443E+18,stay_at_home_orders,NONE
1.28443E+18,stay_at_home_orders,NONE
1.28445E+18,stay_at_home_orders,AGAINST
1.28451E+18,stay_at_home_orders,NONE
1.28452E+18,stay_at_home_orders,NONE
1.28456E+18,stay_at_home_orders,FAVOR
1.28459E+18,stay_at_home_orders,NONE
1.28464E+18,stay_at_home_orders,AGAINST
1.28467E+18,stay_at_home_orders,NONE
1.28467E+18,stay_at_home_orders,NONE
1.2847E+18,stay_at_home_orders,NONE
1.2847E+18,stay_at_home_orders,AGAINST
1.28471E+18,stay_at_home_orders,FAVOR
1.28472E+18,stay_at_home_orders,NONE
1.28474E+18,stay_at_home_orders,NONE
1.28474E+18,stay_at_home_orders,NONE
1.28474E+18,stay_at_home_orders,NONE
1.28475E+18,stay_at_home_orders,FAVOR
1.28479E+18,stay_at_home_orders,NONE
1.28479E+18,stay_at_home_orders,FAVOR
1.28482E+18,stay_at_home_orders,FAVOR
1.28483E+18,stay_at_home_orders,FAVOR
1.28483E+18,stay_at_home_orders,AGAINST
1.28483E+18,stay_at_home_orders,NONE
1.28486E+18,stay_at_home_orders,NONE
1.28487E+18,stay_at_home_orders,FAVOR
1.28489E+18,stay_at_home_orders,AGAINST
1.28491E+18,stay_at_home_orders,NONE
1.28503E+18,stay_at_home_orders,NONE
1.28506E+18,stay_at_home_orders,FAVOR
1.28507E+18,stay_at_home_orders,NONE
1.28508E+18,stay_at_home_orders,NONE
1.28508E+18,stay_at_home_orders,AGAINST
1.2851E+18,stay_at_home_orders,NONE
1.28511E+18,stay_at_home_orders,NONE
1.28511E+18,stay_at_home_orders,NONE
1.28516E+18,stay_at_home_orders,NONE
1.28516E+18,stay_at_home_orders,NONE
1.28518E+18,stay_at_home_orders,NONE
1.28521E+18,stay_at_home_orders,NONE
1.28521E+18,stay_at_home_orders,NONE
1.28521E+18,stay_at_home_orders,NONE
1.28522E+18,stay_at_home_orders,NONE
1.28523E+18,stay_at_home_orders,NONE
1.28523E+18,stay_at_home_orders,NONE
1.28524E+18,stay_at_home_orders,NONE
1.28524E+18,stay_at_home_orders,NONE
1.28534E+18,stay_at_home_orders,NONE
1.28534E+18,stay_at_home_orders,NONE
1.28539E+18,stay_at_home_orders,AGAINST
1.28547E+18,stay_at_home_orders,AGAINST
1.28547E+18,stay_at_home_orders,AGAINST
1.28547E+18,stay_at_home_orders,NONE
1.28553E+18,stay_at_home_orders,FAVOR
1.28554E+18,stay_at_home_orders,NONE
1.28554E+18,stay_at_home_orders,NONE
1.28554E+18,stay_at_home_orders,NONE
1.28554E+18,stay_at_home_orders,NONE
1.28556E+18,stay_at_home_orders,NONE
1.28557E+18,stay_at_home_orders,NONE
1.28557E+18,stay_at_home_orders,NONE
1.28557E+18,stay_at_home_orders,NONE
1.28558E+18,stay_at_home_orders,NONE
1.28558E+18,stay_at_home_orders,NONE
1.28559E+18,stay_at_home_orders,NONE
1.28563E+18,stay_at_home_orders,NONE
1.2857E+18,stay_at_home_orders,NONE
1.28573E+18,stay_at_home_orders,NONE
1.28574E+18,stay_at_home_orders,NONE
1.28576E+18,stay_at_home_orders,AGAINST
1.28581E+18,stay_at_home_orders,FAVOR
1.28582E+18,stay_at_home_orders,FAVOR
1.28582E+18,stay_at_home_orders,FAVOR
1.28583E+18,stay_at_home_orders,NONE
1.28584E+18,stay_at_home_orders,NONE
1.28585E+18,stay_at_home_orders,NONE
1.28587E+18,stay_at_home_orders,AGAINST
1.28587E+18,stay_at_home_orders,NONE
1.28589E+18,stay_at_home_orders,FAVOR
1.2859E+18,stay_at_home_orders,NONE
1.2859E+18,stay_at_home_orders,NONE
1.2859E+18,stay_at_home_orders,NONE
1.2859E+18,stay_at_home_orders,NONE
1.28592E+18,stay_at_home_orders,NONE
1.28593E+18,stay_at_home_orders,NONE
1.28593E+18,stay_at_home_orders,NONE
1.28593E+18,stay_at_home_orders,AGAINST
1.28593E+18,stay_at_home_orders,NONE
1.28593E+18,stay_at_home_orders,NONE
1.28594E+18,stay_at_home_orders,NONE
1.28595E+18,stay_at_home_orders,NONE
1.28596E+18,stay_at_home_orders,NONE
1.28596E+18,stay_at_home_orders,FAVOR
1.28596E+18,stay_at_home_orders,NONE
1.28596E+18,stay_at_home_orders,NONE
1.28597E+18,stay_at_home_orders,AGAINST
1.28597E+18,stay_at_home_orders,NONE
1.28597E+18,stay_at_home_orders,NONE
1.28597E+18,stay_at_home_orders,NONE
1.28597E+18,stay_at_home_orders,NONE
1.28597E+18,stay_at_home_orders,NONE
1.28597E+18,stay_at_home_orders,NONE
1.28597E+18,stay_at_home_orders,NONE
1.28598E+18,stay_at_home_orders,NONE
1.28598E+18,stay_at_home_orders,NONE
1.28605E+18,stay_at_home_orders,NONE
1.28605E+18,stay_at_home_orders,NONE
1.28616E+18,stay_at_home_orders,AGAINST
1.28616E+18,stay_at_home_orders,NONE
1.28617E+18,stay_at_home_orders,FAVOR
1.28618E+18,stay_at_home_orders,NONE
1.28627E+18,stay_at_home_orders,FAVOR
1.2863E+18,stay_at_home_orders,AGAINST
1.28634E+18,stay_at_home_orders,FAVOR
1.28636E+18,stay_at_home_orders,NONE
1.28643E+18,stay_at_home_orders,AGAINST
1.28643E+18,stay_at_home_orders,FAVOR
1.28645E+18,stay_at_home_orders,FAVOR
1.28645E+18,stay_at_home_orders,FAVOR
1.28647E+18,stay_at_home_orders,FAVOR
1.28649E+18,stay_at_home_orders,FAVOR
1.28649E+18,stay_at_home_orders,NONE
1.2865E+18,stay_at_home_orders,AGAINST
1.28651E+18,stay_at_home_orders,AGAINST
1.28651E+18,stay_at_home_orders,AGAINST
1.28659E+18,stay_at_home_orders,NONE
1.2866E+18,stay_at_home_orders,AGAINST
1.2866E+18,stay_at_home_orders,NONE
1.28663E+18,stay_at_home_orders,AGAINST
1.28665E+18,stay_at_home_orders,NONE
1.28667E+18,stay_at_home_orders,FAVOR
1.28667E+18,stay_at_home_orders,AGAINST
1.28671E+18,stay_at_home_orders,NONE
1.28672E+18,stay_at_home_orders,AGAINST
1.28674E+18,stay_at_home_orders,AGAINST
1.28677E+18,stay_at_home_orders,NONE
1.28683E+18,stay_at_home_orders,NONE
1.28684E+18,stay_at_home_orders,AGAINST
1.28688E+18,stay_at_home_orders,AGAINST
1.28689E+18,stay_at_home_orders,NONE
1.2869E+18,stay_at_home_orders,NONE
1.28691E+18,stay_at_home_orders,AGAINST
1.28693E+18,stay_at_home_orders,NONE
1.28698E+18,stay_at_home_orders,NONE
1.28698E+18,stay_at_home_orders,AGAINST
1.287E+18,stay_at_home_orders,NONE
1.287E+18,stay_at_home_orders,NONE
1.287E+18,stay_at_home_orders,NONE
1.287E+18,stay_at_home_orders,NONE
1.287E+18,stay_at_home_orders,NONE
1.287E+18,stay_at_home_orders,NONE
1.287E+18,stay_at_home_orders,NONE
1.287E+18,stay_at_home_orders,NONE
1.28701E+18,stay_at_home_orders,NONE
1.28701E+18,stay_at_home_orders,NONE
1.28701E+18,stay_at_home_orders,NONE
1.28701E+18,stay_at_home_orders,NONE
1.28701E+18,stay_at_home_orders,NONE
1.28701E+18,stay_at_home_orders,NONE
1.28702E+18,stay_at_home_orders,NONE
1.28702E+18,stay_at_home_orders,NONE
1.28702E+18,stay_at_home_orders,NONE
1.28702E+18,stay_at_home_orders,NONE
1.28702E+18,stay_at_home_orders,NONE
1.28703E+18,stay_at_home_orders,NONE
1.28703E+18,stay_at_home_orders,NONE
1.28703E+18,stay_at_home_orders,NONE
1.28703E+18,stay_at_home_orders,NONE
1.28703E+18,stay_at_home_orders,NONE
1.28704E+18,stay_at_home_orders,NONE
1.28707E+18,stay_at_home_orders,NONE
1.28709E+18,stay_at_home_orders,AGAINST
1.28711E+18,stay_at_home_orders,AGAINST
1.28711E+18,stay_at_home_orders,AGAINST
1.28712E+18,stay_at_home_orders,AGAINST
1.28713E+18,stay_at_home_orders,FAVOR
1.28727E+18,stay_at_home_orders,NONE
1.28728E+18,stay_at_home_orders,AGAINST
1.28732E+18,stay_at_home_orders,NONE
1.28733E+18,stay_at_home_orders,NONE
1.28735E+18,stay_at_home_orders,NONE
1.28736E+18,stay_at_home_orders,AGAINST
1.28742E+18,stay_at_home_orders,FAVOR
1.28742E+18,stay_at_home_orders,NONE
1.28745E+18,stay_at_home_orders,AGAINST
1.28747E+18,stay_at_home_orders,NONE
1.28753E+18,stay_at_home_orders,NONE
1.28753E+18,stay_at_home_orders,NONE
1.28754E+18,stay_at_home_orders,FAVOR
1.28761E+18,stay_at_home_orders,FAVOR
1.2877E+18,stay_at_home_orders,AGAINST
1.2877E+18,stay_at_home_orders,NONE
1.28771E+18,stay_at_home_orders,FAVOR
1.28774E+18,stay_at_home_orders,NONE
1.28776E+18,stay_at_home_orders,NONE
1.2878E+18,stay_at_home_orders,FAVOR
1.28783E+18,stay_at_home_orders,FAVOR
1.28786E+18,stay_at_home_orders,AGAINST
1.28787E+18,stay_at_home_orders,NONE
1.28787E+18,stay_at_home_orders,NONE
1.2879E+18,stay_at_home_orders,AGAINST
1.2879E+18,stay_at_home_orders,FAVOR
1.28792E+18,stay_at_home_orders,NONE
1.28792E+18,stay_at_home_orders,NONE
1.28797E+18,stay_at_home_orders,NONE
1.28802E+18,stay_at_home_orders,AGAINST
1.28805E+18,stay_at_home_orders,AGAINST
1.28807E+18,stay_at_home_orders,FAVOR
1.2881E+18,stay_at_home_orders,FAVOR
1.2881E+18,stay_at_home_orders,FAVOR
1.28811E+18,stay_at_home_orders,NONE
1.28813E+18,stay_at_home_orders,NONE
1.28813E+18,stay_at_home_orders,NONE
1.28813E+18,stay_at_home_orders,NONE
1.28814E+18,stay_at_home_orders,FAVOR
1.28814E+18,stay_at_home_orders,NONE
1.28814E+18,stay_at_home_orders,NONE
1.28814E+18,stay_at_home_orders,NONE
1.28814E+18,stay_at_home_orders,NONE
1.28814E+18,stay_at_home_orders,NONE
1.28814E+18,stay_at_home_orders,NONE
1.28814E+18,stay_at_home_orders,NONE
1.28815E+18,stay_at_home_orders,NONE
1.28815E+18,stay_at_home_orders,NONE
1.28815E+18,stay_at_home_orders,NONE
1.28815E+18,stay_at_home_orders,NONE
1.28817E+18,stay_at_home_orders,NONE
1.28817E+18,stay_at_home_orders,NONE
1.28835E+18,stay_at_home_orders,FAVOR
1.28837E+18,stay_at_home_orders,NONE
1.28837E+18,stay_at_home_orders,NONE
1.28837E+18,stay_at_home_orders,NONE
1.28841E+18,stay_at_home_orders,FAVOR
1.28844E+18,stay_at_home_orders,NONE
1.28844E+18,stay_at_home_orders,NONE
1.28844E+18,stay_at_home_orders,NONE
1.28844E+18,stay_at_home_orders,NONE
1.28845E+18,stay_at_home_orders,NONE
1.28846E+18,stay_at_home_orders,NONE
1.28846E+18,stay_at_home_orders,NONE
1.28847E+18,stay_at_home_orders,NONE
1.28847E+18,stay_at_home_orders,NONE
1.28847E+18,stay_at_home_orders,NONE
1.28848E+18,stay_at_home_orders,NONE
1.28848E+18,stay_at_home_orders,NONE
1.28849E+18,stay_at_home_orders,NONE
1.28849E+18,stay_at_home_orders,NONE
1.28849E+18,stay_at_home_orders,NONE
1.2885E+18,stay_at_home_orders,NONE
1.2885E+18,stay_at_home_orders,NONE
1.2885E+18,stay_at_home_orders,NONE
